SOURCE_RECORD_ID,TITLE_ID,CANONICAL_TITLE_ID,TITLE_NAME,AUTHOR_NAME,CANONICAL_AUTHORITY,CURRENT_OPERATIONAL_AUTHORITY,LAST_PROVEN_GOVERNED_STAGE,PROJECTED_STAGE,PROJECTED_SUBSTAGE,COMMERCIAL_GATE_STATUS,EDITORIAL_GATE_STATUS,BLOCKING_TRANSITION,NEXT_GOVERNED_ACTION,WAITING_ON,WAITING_REASON,WAITING_STARTED_AT,TIMER_VALUE,CURRENT_ARTIFACT,ARTIFACT_AUTHORITY,RECONCILIATION_STATUS,STAGE_TRUST,WAITING_ON_TRUST,TIMER_TRUST,ARTIFACT_TRUST,NEXT_GOVERNED_ACTION_TRUST,FINAL_TRUST_CLASSIFICATION
W1-307,91c5e1ef-2980-f111-ab0f-7c1e525b15c2,91c5e1ef-2980-f111-ab0f-7c1e525b15c2,Before You Were Born,Sean Crowley,CANONICAL_PUBLISHED_TITLE,TRUE,POST_PUBLICATION,POST_PUBLICATION,POST_PUBLICATION_STEWARDSHIP,NOT_APPLICABLE,NOT_APPLICABLE,NONE,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,TRUSTED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,LEGACY_GOVERNED_EXCEPTION
W1-308,daf8180f-85a3-f111-b8de-000d3a14673b,daf8180f-85a3-f111-b8de-000d3a14673b,WHOLENESS - BECOMING,Jackuline Fly,CANONICAL_PUBLISHED_TITLE,TRUE,POST_PUBLICATION,POST_PUBLICATION,POST_PUBLICATION_STEWARDSHIP,NOT_APPLICABLE,NOT_APPLICABLE,NONE,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,TRUSTED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,LEGACY_GOVERNED_EXCEPTION
W1-309,fad1c5d7-b389-f111-ab10-000d3a9eacee,fad1c5d7-b389-f111-ab10-000d3a9eacee,100 Wisdom Lessons for Life and Living,J Derrick Johnson,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-310,d0f603d3-c27a-f111-ab0f-000d3a14673b,d0f603d3-c27a-f111-ab0f-000d3a14673b,27 Days to Overcoming Depression,Donjia Walls,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-311,69b21fc6-c27a-f111-ab0f-000d3a14673b,69b21fc6-c27a-f111-ab0f-000d3a14673b,365 Days of Transparency,Daphanny Baker,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-312,3e09d7cb-c27a-f111-ab0f-6045bdd69678,3e09d7cb-c27a-f111-ab0f-6045bdd69678,7 Step Jumpstart to Becoming Your Best Self,Ericka Johnson Settles,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-313,6f8904ca-c27a-f111-ab0f-6045bdd69738,6f8904ca-c27a-f111-ab0f-6045bdd69738,A Blended Family,Shecara Norris,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-314,c74b00d4-c27a-f111-ab0f-00224820105b,c74b00d4-c27a-f111-ab0f-00224820105b,A Portrait of Paradise,Iyorwuese Hagher,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-315,841a04cd-c27a-f111-ab0f-000d3a14673b,841a04cd-c27a-f111-ab0f-000d3a14673b,A Principal's Tale,Shelley McIntosh,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-316,614797d0-c27a-f111-ab0f-7c1e525b15c2,614797d0-c27a-f111-ab0f-7c1e525b15c2,Abortion!,Carolyn Booker-Pierce,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-317,7a064bcd-c27a-f111-ab0f-00224820105b,7a064bcd-c27a-f111-ab0f-00224820105b,Aligned!,Dennis Brown,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-318,7b064bcd-c27a-f111-ab0f-00224820105b,7b064bcd-c27a-f111-ab0f-00224820105b,Almost Happy,Jaylonna Stevette,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-319,4009d7cb-c27a-f111-ab0f-6045bdd69678,4009d7cb-c27a-f111-ab0f-6045bdd69678,Are You Sure That You Are Ready?,Ericka Thornton,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-320,9b4b00d4-c27a-f111-ab0f-00224820105b,9b4b00d4-c27a-f111-ab0f-00224820105b,Because the Lord Is My Shepherd,Carolyn Booker-Pierce,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-321,998797ca-c27a-f111-ab0f-7c1e525b15c2,998797ca-c27a-f111-ab0f-7c1e525b15c2,BEE Careful,Deborah Eiland,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-322,928904ca-c27a-f111-ab0f-6045bdd69738,928904ca-c27a-f111-ab0f-6045bdd69738,Biblical Prescriptions for Life's Troubles,Terry Stephens,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-323,901a04cd-c27a-f111-ab0f-000d3a14673b,901a04cd-c27a-f111-ab0f-000d3a14673b,Bodacious,Nathaniel Short,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-324,911a04cd-c27a-f111-ab0f-000d3a14673b,911a04cd-c27a-f111-ab0f-000d3a14673b,Connected!,Dennis Brown,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-325,9a8797ca-c27a-f111-ab0f-7c1e525b15c2,9a8797ca-c27a-f111-ab0f-7c1e525b15c2,Conquer Your Fears and Win,Gloria Patterson,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-326,33106fd3-c27a-f111-ab0f-6045bdd69435,33106fd3-c27a-f111-ab0f-6045bdd69435,Damaged,Lisa Taylor,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-327,c70f6fd3-c27a-f111-ab0f-6045bdd69435,c70f6fd3-c27a-f111-ab0f-6045bdd69435,Delicious Ideas!,Agape International Cathedral,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-328,9c4b00d4-c27a-f111-ab0f-00224820105b,9c4b00d4-c27a-f111-ab0f-00224820105b,Destined to Break the Curse,"Sean Smith, Sr.",DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-329,9b8797ca-c27a-f111-ab0f-7c1e525b15c2,9b8797ca-c27a-f111-ab0f-7c1e525b15c2,Destined to Break the Curse Devotional,"Sean Smith, Sr.",DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-330,80064bcd-c27a-f111-ab0f-00224820105b,80064bcd-c27a-f111-ab0f-00224820105b,Discipline and Direction,Terry Stephens,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-331,cc4b00d4-c27a-f111-ab0f-00224820105b,cc4b00d4-c27a-f111-ab0f-00224820105b,Divinely Inspired,Regina Scales,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-332,9d8797ca-c27a-f111-ab0f-7c1e525b15c2,9d8797ca-c27a-f111-ab0f-7c1e525b15c2,Establishing Glory: The Praise and Worship Handbook (2nd Edition),"Jackie Smith, Jr.",LEGACY_TITLE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-333,921a04cd-c27a-f111-ab0f-000d3a14673b,921a04cd-c27a-f111-ab0f-000d3a14673b,"Focus, Trust, & Follow",Shana Byrd,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-334,958904ca-c27a-f111-ab0f-6045bdd69738,958904ca-c27a-f111-ab0f-6045bdd69738,For What It's Worth,Kelli Milligan Stammen,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-335,6109d7cb-c27a-f111-ab0f-6045bdd69678,6109d7cb-c27a-f111-ab0f-6045bdd69678,Getting Back 2 Happy,Jaylonna Stevette,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-336,b34b00d4-c27a-f111-ab0f-00224820105b,b34b00d4-c27a-f111-ab0f-00224820105b,"Girl, Did You Know... ?",Kimberly Reeder,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-337,25e01ad3-c27a-f111-ab0f-6045bdd69678,25e01ad3-c27a-f111-ab0f-6045bdd69678,"Girl, You're Not Crazy. You're Dealing with a Narcissist",Carolyn Booker-Pierce,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-338,82064bcd-c27a-f111-ab0f-00224820105b,82064bcd-c27a-f111-ab0f-00224820105b,God's Business Plan,Terry Stephens,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-339,1c3274cd-c27a-f111-ab0f-6045bdd69435,1c3274cd-c27a-f111-ab0f-6045bdd69435,God's Nudge,Tekisha Wimbush,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-340,624797d0-c27a-f111-ab0f-7c1e525b15c2,624797d0-c27a-f111-ab0f-7c1e525b15c2,Have You Considered My Servant?,Jaylonna Stevette,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-341,7b5f72d0-c27a-f111-ab0f-6045bdd69738,7b5f72d0-c27a-f111-ab0f-6045bdd69738,"Help God, I Am - the Collection",Cheryl Travis,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-342,293274cd-c27a-f111-ab0f-6045bdd69435,293274cd-c27a-f111-ab0f-6045bdd69435,"Help God, I Am Afraid",Cheryl Travis,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-343,6309d7cb-c27a-f111-ab0f-6045bdd69678,6309d7cb-c27a-f111-ab0f-6045bdd69678,"Help God, I Am Angry",Cheryl Travis,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-344,99064bcd-c27a-f111-ab0f-00224820105b,99064bcd-c27a-f111-ab0f-00224820105b,"Help God, I Am Confused",Cheryl Travis,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-345,343274cd-c27a-f111-ab0f-6045bdd69435,343274cd-c27a-f111-ab0f-6045bdd69435,"Help God, I Am Hurt",Cheryl Travis,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-346,6409d7cb-c27a-f111-ab0f-6045bdd69678,6409d7cb-c27a-f111-ab0f-6045bdd69678,"Help God, I Am Lonely",Cheryl Travis,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-347,9e8797ca-c27a-f111-ab0f-7c1e525b15c2,9e8797ca-c27a-f111-ab0f-7c1e525b15c2,"Help God, I Am Lost",Cheryl Travis,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
